category,subcategory,product_name,price,amt,unit,healthy_flag,allergen_any,trusted_brand,product_url
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey and Mondelez, Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 49.83 oz, Bulk Variety Bag (110 Pieces)",14.739999999999998,1473.647505,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-and-Mondelez-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-49-83-oz-Bulk-Variety-Bag-110-Pieces/423805631?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,Dr.q Dr. Q Lychee Konjac Fruit Jelly 9.35oz,2.88,276.512225,ml,neutral,FALSE,FALSE,https://www.walmart.com/ip/Dr-q-Dr-Q-Lychee-Konjac-Fruit-Jelly-9-35oz/535291174?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey, All Time Greats Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 29.21 oz, Variety Bag (60 Pieces)",9.94,863.841935,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-All-Time-Greats-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-29-21-oz-Variety-Bag-60-Pieces/953928388?fulfillmentIntent=Pickup
Fruit Snacks,Fruit Snacks,"Hershey, All Time Greats Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 29.21 oz, Variety Bag (60 Pieces)",9.94,863.841935,ml,unhealthy,TRUE,FALSE,https://www.walmart.com/ip/Hershey-All-Time-Greats-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-29-21-oz-Variety-Bag-60-Pieces/953928388?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"KIND Bars, Peanut Butter Chocolate Chip Kids Bar, Gluten free, .81 oz,10 Snack Bars",5.54,2395.4535,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/KIND-Bars-Peanut-Butter-Chocolate-Chip-Kids-Bar-Gluten-free-81-oz-nbsp-10-Snack-Bars/483825049?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"KIND Bars, Peanut Butter Chocolate Chip Kids Bar, Gluten free, .81 oz,10 Snack Bars",5.54,2395.4535,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/KIND-Bars-Peanut-Butter-Chocolate-Chip-Kids-Bar-Gluten-free-81-oz-nbsp-10-Snack-Bars/483825049?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"KIND Bars, Peanut Butter Chocolate Chip Kids Bar, Gluten free, .81 oz,10 Snack Bars",5.54,2395.4535,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/KIND-Bars-Peanut-Butter-Chocolate-Chip-Kids-Bar-Gluten-free-81-oz-nbsp-10-Snack-Bars/483825049?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"KIND Bars, Peanut Butter Chocolate Chip Kids Bar, Gluten free, .81 oz,10 Snack Bars",5.54,2395.4535,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/KIND-Bars-Peanut-Butter-Chocolate-Chip-Kids-Bar-Gluten-free-81-oz-nbsp-10-Snack-Bars/483825049?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"KIND Bars, Peanut Butter Chocolate Chip Kids Bar, Gluten free, .81 oz,10 Snack Bars",5.54,2395.4535,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/KIND-Bars-Peanut-Butter-Chocolate-Chip-Kids-Bar-Gluten-free-81-oz-nbsp-10-Snack-Bars/483825049?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"KIND Bars, Peanut Butter Chocolate Chip Kids Bar, Gluten free, .81 oz,10 Snack Bars",5.54,2395.4535,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/KIND-Bars-Peanut-Butter-Chocolate-Chip-Kids-Bar-Gluten-free-81-oz-nbsp-10-Snack-Bars/483825049?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Dark Chocolate Chip Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Dark-Chocolate-Chip-Peanut-Butter-88oz-8-CT/368622532?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Peanut-Butter-88oz-8-CT/406656870?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Dark Chocolate Chip Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Dark-Chocolate-Chip-Peanut-Butter-88oz-8-CT/368622532?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Peanut-Butter-88oz-8-CT/406656870?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Dark Chocolate Chip Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Dark-Chocolate-Chip-Peanut-Butter-88oz-8-CT/368622532?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Dark Chocolate Chip Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Dark-Chocolate-Chip-Peanut-Butter-88oz-8-CT/368622532?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Peanut-Butter-88oz-8-CT/406656870?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Dark Chocolate Chip Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Dark-Chocolate-Chip-Peanut-Butter-88oz-8-CT/368622532?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Perfect Bar Snack Size Refrigerated Protein Bar, Peanut Butter, .88oz/ 8 CT",6.88,2602.468,ml,neutral,TRUE,FALSE,https://www.walmart.com/ip/Perfect-Bar-Snack-Size-Refrigerated-Protein-Bar-Peanut-Butter-88oz-8-CT/406656870?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Great Value Peanut Butter Wafer Bars, 12 oz, 6 Count",1.5,354.882,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Peanut-Butter-Wafer-Bars-12-oz-6-Count/14336402?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Great Value Peanut Butter Wafer Bars, 12 oz, 6 Count",1.5,354.882,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Peanut-Butter-Wafer-Bars-12-oz-6-Count/14336402?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Great Value Peanut Butter Wafer Bars, 12 oz, 6 Count",1.5,354.882,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Peanut-Butter-Wafer-Bars-12-oz-6-Count/14336402?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Great Value Peanut Butter Wafer Bars, 12 oz, 6 Count",1.5,354.882,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Peanut-Butter-Wafer-Bars-12-oz-6-Count/14336402?fulfillmentIntent=Pickup
Granola Bars,Granola Bars,"Great Value Peanut Butter Wafer Bars, 12 oz, 6 Count",1.5,354.882,ml,neutral,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Peanut-Butter-Wafer-Bars-12-oz-6-Count/14336402?fulfillmentIntent=Pickup
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup
Great Value Beverages,Great Value Beverages,"Great Value Low Sodium Club Soda Sparkling Water, 33.8 Fl Oz, 1 single Bottle",0.8700000000000001,999.5842999999999,ml,unhealthy,TRUE,TRUE,https://www.walmart.com/ip/Great-Value-Low-Sodium-Club-Soda-Sparkling-Water-33-8-Fl-Oz-1-single-Bottle/10448533?fulfillmentIntent=Pickup&athbdg=L1600
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Grilled Sausage Dogs,"Great Value Tomato Ketchup, 24 oz",1.02,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
Grilling,Burgers,"Great Value Tomato Ketchup, 24 oz",1.1800000000000002,709.764,ml,neutral,FALSE,TRUE,https://www.walmart.com/ip/Great-Value-Tomato-Ketchup-24-oz/10533375?fulfillmentIntent=Pickup
